Date,County,County_2020-10-23,County_2020-10-24,County_2020-10-25,County_2020-10-26,County_2020-10-27,County_2020-10-28,County_2020-10-29,County_2020-10-30,County_2020-10-31,County_2020-11-01,County_2020-11-02,County_2020-11-03,County_2020-11-04,County_2020-11-05,County_2020-11-06,County_2020-11-07,County_2020-11-08,County_2020-11-09,County_2020-11-10,County_2020-11-11,County_2020-11-12,County_2020-11-13,County_2020-11-14,State,State_2020-10-23,State_2020-10-24,State_2020-10-25,State_2020-10-26,State_2020-10-27,State_2020-10-28,State_2020-10-29,State_2020-10-30,State_2020-10-31,State_2020-11-01,State_2020-11-02,State_2020-11-03,State_2020-11-04,State_2020-11-05,State_2020-11-06,State_2020-11-07,State_2020-11-08,State_2020-11-09,State_2020-11-10,State_2020-11-11,State_2020-11-12,State_2020-11-13,State_2020-11-14,Status,Status_2020-10-23,Status_2020-10-24,Status_2020-10-25,Status_2020-10-26,Status_2020-10-27,Status_2020-10-28,Status_2020-10-29,Status_2020-10-30,Status_2020-10-31,Status_2020-11-01,Status_2020-11-02,Status_2020-11-03,Status_2020-11-04,Status_2020-11-05,Status_2020-11-06,Status_2020-11-07,Status_2020-11-08,Status_2020-11-09,Status_2020-11-10,Status_2020-11-11,Status_2020-11-12,Status_2020-11-13,Status_2020-11-14,University,University_2020-10-23,University_2020-10-24,University_2020-10-25,University_2020-10-26,University_2020-10-27,University_2020-10-28,University_2020-10-29,University_2020-10-30,University_2020-10-31,University_2020-11-01,University_2020-11-02,University_2020-11-03,University_2020-11-04,University_2020-11-05,University_2020-11-06,University_2020-11-07,University_2020-11-08,University_2020-11-09,University_2020-11-10,University_2020-11-11,University_2020-11-12,University_2020-11-13,University_2020-11-14
2020-07-17,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,18.142857142857142,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,1066.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568
2020-07-18,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285708,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,1075.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568
2020-07-19,21.285714285714292,21.285714285714292,21.285714285714285,21.285714285714285,21.28571428571428,21.285714285714285,21.285714285714285,21.28571428571428,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,21.285714285714285,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,1076.142857142857,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568,2.8571428571428568
2020-07-20,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.71428571428571,26.71428571428571,26.714285714285715,26.714285714285715,26.71428571428571,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,26.714285714285715,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,1111.857142857143,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2020-07-21,26.28571428571429,26.28571428571429,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.28571428571429,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,26.285714285714285,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,1145.7142857142858,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432,3.1428571428571432
2020-07-22,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.428571428571423,26.42857142857143,26.42857142857143,26.42857142857143,26.428571428571423,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,26.42857142857143,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714287,1206.5714285714284,1206.5714285714287,1206.5714285714287,1206.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144
2020-07-23,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.571428571428577,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,25.57142857142857,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,1259.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572
2020-07-24,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,23.857142857142854,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1286.0,1285.9999999999998,1286.0,1286.0,1286.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572
2020-07-25,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285708,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,1310.5714285714287,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572
2020-07-26,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.000000000000004,23.000000000000004,23.000000000000004,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.571428571429,1390.5714285714284,1390.571428571429,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572
2020-07-27,21.571428571428577,21.571428571428577,21.57142857142857,21.57142857142857,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,21.571428571428577,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857144,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,1400.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144
2020-07-28,20.57142857142857,20.57142857142857,20.571428571428573,20.571428571428573,20.57142857142857,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,20.571428571428573,1420.2857142857144,1420.2857142857144,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,1420.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572,2.571428571428572
2020-07-29,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,19.142857142857142,1391.2857142857144,1391.2857142857144,1391.2857142857142,1391.2857142857144,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,1391.2857142857142,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143,2.142857142857143
2020-07-30,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,17.428571428571427,1414.8571428571427,1414.8571428571427,1414.857142857143,1414.857142857143,1414.8571428571433,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,1414.857142857143,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,1.857142857142857,1.857142857142857,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.857142857142857,1.8571428571428572,1.857142857142857,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.8571428571428572,1.8571428571428568,1.8571428571428568,1.857142857142857,1.8571428571428572,1.8571428571428568,1.8571428571428572,1.8571428571428568,1.857142857142857,1.8571428571428568,1.8571428571428572
2020-07-31,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,17.857142857142858,1469.0,1469.0,1468.9999999999998,1469.0,1469.0,1468.9999999999998,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714
2020-08-01,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,19.428571428571427,1497.8571428571433,1497.8571428571433,1497.8571428571433,1497.8571428571433,1497.857142857143,1497.857142857143,1497.8571428571427,1497.8571428571427,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.857142857143,1497.8571428571433,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714
2020-08-02,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285708,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,20.714285714285715,1486.428571428571,1486.428571428571,1486.428571428571,1486.4285714285716,1486.4285714285716,1486.428571428571,1486.4285714285716,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,1486.428571428571,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714,1.5714285714285714
2020-08-03,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,17.142857142857142,1500.0,1500.0,1500.0,1500.0000000000002,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0000000000002,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.1428571428571428
2020-08-04,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714292,20.285714285714285,20.285714285714285,20.28571428571428,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,20.285714285714285,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.4285714285716,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.428571428571,1553.4285714285709,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,Actual,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858,1.2857142857142858
